file	treetype	treename	ntaxa	n00	n01	n10	n11	groom	minclimdat	perc	trait	ratemat	loglik	AICc	trans_00-01	trans_00-10	trans_00-11	trans_01-00	trans_01-10	trans_01-11	trans_10-00	trans_10-01	trans_10-11	trans_11-00	trans_11-01	trans_11-10	traitfirst	simult	climfirst	climratesum	traitratesum	clim_vs_trait_labil	persistence00	persistence01	persistence10	persistence11	diagnosis
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_resttree_data_groomed_1_percmin_woody.Rdata	compound	resttree	526	208	10	114	194	groomed	1	percmin	woody	ratematall	-307.7005	640.0092	0	54.95259	0	0	0.03130876	0.03240404	100	0	0	0	0.006505963	0	0	0	0	154.9915	0	Inf	0.0181975	15.69543	0.01	153.7051	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_resttree_data_groomed_3_perc0025_woody.Rdata	compound	resttree	454	177	12	85	180	groomed	3	perc0025	woody	ratematall	-269.0421	562.7916	0	0.02604958	0	0	0.02166106	1.494947	0.0195763	0.003016585	0	0	0.1023822	0	100	0	0	1.642955	0	Inf	38.38833	0.6593663	44.26171	9.767322	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_resttree_data_groomed_3_perc0100_woody.Rdata	compound	resttree	454	201	25	61	167	groomed	3	perc0100	woody	ratematall	-257.92	540.5476	0	0.01280525	0	0.01167688	0	0.01887458	0.01353077	0	0	0	0.007799521	0.001198007	0	0	0	0.05301013	0.01287489	4.117328	78.09294	32.73166	73.90561	111.1416	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_resttree_data_groomed_3_perc0900_woody.Rdata	compound	resttree	454	245	112	17	80	groomed	3	perc0900	woody	ratematall	-242.7386	510.1847	0	0.005014743	0	0	0.002480911	71.42695	0.0394606	7.266855e-06	0.01189293	0	99.99998	0	0.06106287	0	99.93894	171.4714	0.01189293	14417.93	199.412	0.01399983	19.4701	0.01	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_resttree_data_groomed_3_perc0975_woody.Rdata	compound	resttree	454	256	135	6	57	groomed	3	perc0975	woody	ratematall	-194.1791	413.0658	0	0.002106245	0	0.002141176	0	0.5665875	0.03210024	0.01696049	0	0	1.391937	0	100	0	0	1.992731	0.002141176	930.6714	474.7786	1.758308	20.3829	0.7184233	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_resttree_data_groomed_3_percmax_woody.Rdata	compound	resttree	454	258	156	4	36	groomed	3	percmax	woody	ratematall	-161.1792	347.0659	6.916783e-05	0.001099793	0	0	0	0.3192006	0.02439652	0.0142704	0	0.008144033	1.430393	0	100	0	0	1.783234	0.008213201	217.118	855.4604	3.132826	25.8619	0.6951508	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_resttree_data_groomed_3_percmed_woody.Rdata	compound	resttree	454	230	57	32	135	groomed	3	percmed	woody	ratematall	-250.9047	526.5168	0	0.006124721	0	0.0004955655	7.96577e-07	7.026185	0.01940747	0	0.00654664	6.342782e-05	2.970787	0.0014876	0	0	100	10.02257	0.008593233	1166.333	163.2727	0.1423147	38.52954	0.3364355	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_resttree_data_groomed_3_percmin_woody.Rdata	compound	resttree	454	155	9	107	183	groomed	3	percmin	woody	ratematall	-268.8802	562.4679	0	69.27304	0	0	0	2.45724	100	0	0	0.003811039	0.1230126	2.268014e-06	0	0	0	171.8571	0.003813307	45067.74	0.01443563	0.4069606	0.01	7.884827	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_10_perc0025_woody.Rdata	compound	rosids	4075	2296	140	997	642	all	10	perc0025	woody	ratematall	-2571.883	5167.842	0.001480865	0.009160402	0.0006405529	0.02893467	0.01359219	0.08160284	0.02648087	0	0.001117215	0.0005716175	0.02443673	0.006461364	48.88463	32.1649	18.95047	0.142893	0.03920628	3.644646	88.63818	8.05609	36.23439	31.77658	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_10_perc0100_woody.Rdata	compound	rosids	4075	2444	190	849	592	all	10	perc0100	woody	ratematall	-2464.694	4953.464	0.001793662	0.006456912	0.0003903291	0.03054727	0.01261502	0.07957963	0.0271749	0	0.0009403839	0	0.033813	0.004482264	65.5025	21.98565	12.51185	0.1474148	0.03815391	3.863687	115.7286	8.147176	35.56784	26.11289	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_10_perc0900_woody.Rdata	compound	rosids	4075	3059	608	234	174	all	10	perc0900	woody	ratematall	-1860.738	3745.553	0.001914669	0.005190942	0.0002161717	0.01657705	0.0004135639	0.07333178	0.08582317	0	0	0	0.2485845	0	87.79154	12.20846	0	0.4131465	0.01870789	22.08408	136.5788	11.07145	11.65187	4.022777	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_10_perc0975_woody.Rdata	compound	rosids	4075	3145	665	148	117	all	10	perc0975	woody	ratematall	-1577.86	3179.797	0.001633171	0.003798929	0	0	0	0.5302027	0.1067301	0	0	0.1049296	3.140812	0.00597466	100	0	0	3.886473	0.1125375	34.53493	184.0909	1.886071	9.369432	0.3075299	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_10_percmax_woody.Rdata	compound	rosids	4075	3224	726	69	56	all	10	percmax	woody	ratematall	-1218.346	2460.77	0.001836929	0.002202981	0	0.0154746	0	0.02141208	0.1136753	0	0	0	0.252721	0	100	0	0	0.3900114	0.01731153	22.52899	247.5302	27.11006	8.796984	3.956933	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_10_percmed_woody.Rdata	compound	rosids	4075	2745	381	548	401	all	10	percmed	woody	ratematall	-2347.986	4720.049	0.001988818	0.003755216	0	0.01944886	0.006823892	1.644574	0.04119211	0	0	0	1.554983	0.0035925	100	0	0	3.244505	0.02503018	129.6237	174.0937	0.5984988	24.2765	0.6416115	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_10_percmin_woody.Rdata	compound	rosids	4075	1961	88	1332	694	all	10	percmin	woody	ratematall	-2946.227	5916.531	0.0009952684	0.02673505	0.0007237411	0.02046484	0.03491798	0.09117317	0.04485064	0	0.002060657	0	0.01765997	0.008231848	24.49504	28.6324	46.87256	0.1811426	0.03247635	5.577676	35.14437	6.823331	21.31683	38.62224	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_1_perc0025_woody.Rdata	compound	rosids	4793	2817	168	1132	676	all	1	perc0025	woody	ratematall	-2963.348	5950.761	0.001213424	0.009384321	0.0004706676	0.02379181	0.01547123	0.06768135	0.02990612	0	0.001708881	0.001536919	0.02437174	0.005982813	43.74844	26.81349	29.43807	0.1333511	0.03470452	3.842471	90.34719	9.350654	31.63056	31.35635	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_1_perc0100_woody.Rdata	compound	rosids	4793	2975	217	974	627	all	1	perc0100	woody	ratematall	-2851.426	5726.917	0.001576009	0.006816064	0.0002460216	0.03181856	0.01465587	0.1080358	0.03084324	0	0.001340007	0	0.0472165	0.004043149	67.27469	15.01952	17.70579	0.1931577	0.03902374	4.949747	115.7663	6.472061	31.07207	19.50852	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_1_perc0900_woody.Rdata	compound	rosids	4793	3646	645	303	199	all	1	perc0900	woody	ratematall	-2192.477	4409.019	0.001447231	0.005409265	0.0001444342	0.01927664	2.454891e-05	0.1117671	0.08025619	0	0.0004225809	0.00225675	0.3504842	0.004242084	87.71974	10.26628	2.013974	0.5503179	0.02778972	19.80293	142.8382	7.629611	12.39483	2.801254	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_1_perc0975_woody.Rdata	compound	rosids	4793	3738	702	211	142	all	1	perc0975	woody	ratematall	-1922.561	3869.187	0.001468777	0.004804591	0	0	0	0.5733189	0.09988978	0	0	0.09673126	2.926201	0.007919553	100	0	0	3.700945	0.1061196	34.87523	159.404	1.74423	10.01103	0.3299403	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_1_percmax_woody.Rdata	compound	rosids	4793	3819	763	130	81	all	1	percmax	woody	ratematall	-1596.549	3217.162	0.001530473	0.004075468	0	0.01767797	0.0004828852	0.05151403	0.114754	0	0	0	0.4634918	0	100	0	0	0.6338352	0.01920844	32.99775	178.3822	14.35237	8.714296	2.157536	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_1_percmed_woody.Rdata	compound	rosids	4793	3305	413	644	431	all	1	percmed	woody	ratematall	-2676.889	5377.843	0.001772976	0.003916366	0	0.02075566	0	1.356711	0.04254335	0	0.0002002541	0	1.287709	0.01061156	98.96021	0	1.039789	2.690879	0.03334045	80.70916	175.7673	0.7259704	23.39531	0.770226	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_1_percmin_woody.Rdata	compound	rosids	4793	2477	116	1472	728	all	1	percmin	woody	ratematall	-3396.561	6817.188	0.0007059084	0.02360933	0.0003456106	0.02280888	0.02481353	0.1247365	0.04532631	0.0003053263	0.002644427	0.000159296	0.02684449	0.008990278	27.34943	15.25802	57.39255	0.2210215	0.0356544	6.198998	40.5501	5.801847	20.7142	27.78236	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_3_perc0025_woody.Rdata	compound	rosids	4522	2602	160	1093	667	all	3	perc0025	woody	ratematall	-2836.064	5696.197	0.001172381	0.009638642	0.0006454932	0.02363923	0.01558664	0.05538251	0.0294911	0	0.001275774	0.0012863	0.02137124	0.00604052	39.45427	37.10855	23.43718	0.1178153	0.03405969	3.459082	87.28657	10.56989	32.50249	34.84557	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_3_perc0100_woody.Rdata	compound	rosids	4522	2760	209	935	618	all	3	perc0100	woody	ratematall	-2728.688	5481.445	0.001649579	0.006917499	0.0002841348	0.03257131	0.0140006	0.0918809	0.03049138	0	0.0009717446	0	0.04173561	0.00426193	68.5201	17.78468	13.69523	0.1713095	0.0397387	4.310899	112.9789	7.222678	31.78324	21.74029	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_3_perc0900_woody.Rdata	compound	rosids	4522	3422	638	273	189	all	3	perc0900	woody	ratematall	-2049.846	4123.762	0.001492681	0.004743757	0.0001412873	0.01967291	0.001654633	0.06804673	0.07827295	0	0	0	0.2232392	0	88.94264	11.05736	0	0.3744439	0.02130688	17.57385	156.7957	11.1889	12.77581	4.479501	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_3_perc0975_woody.Rdata	compound	rosids	4522	3513	695	182	132	all	3	perc0975	woody	ratematall	-1756.785	3537.638	0.001444547	0.003880049	0	0	0	0.5987332	0.09437215	0	0	0.1002609	3.258018	0.009072293	100	0	0	4.055265	0.1107777	36.60723	187.8076	1.670193	10.59635	0.2969693	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_3_percmax_woody.Rdata	compound	rosids	4522	3595	755	100	72	all	3	percmax	woody	ratematall	-1409.331	2842.73	0.00150029	0.002714177	0	0.01759511	0.0004981128	0.02232546	0.1044765	0	0	0	0.214385	0	100	0	0	0.3439012	0.0190954	18.00964	237.2779	24.74104	9.571528	4.664505	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_3_percmed_woody.Rdata	compound	rosids	4522	3085	405	610	422	all	3	percmed	woody	ratematall	-2575.983	5176.035	0.00183928	0.003886722	0	0.02050251	0	1.554921	0.04255211	0	0	0	1.480525	0.01024491	100	0	0	3.081885	0.03258669	94.57494	174.6419	0.63475	23.5006	0.6707943	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_all_3_percmin_woody.Rdata	compound	rosids	4522	2264	107	1431	720	all	3	percmin	woody	ratematall	-3228.515	6481.099	0.0006765802	0.02466978	0.0005934333	0.02095628	0.02645835	0.1061277	0.04516646	0.0002573218	0.002167534	0	0.02262998	0.009277816	24.53725	25.98512	49.47762	0.1991874	0.03367165	5.915582	38.55081	6.512861	21.01224	31.34031	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_10_perc0025_woody.Rdata	compound	rosids	4075	2290	139	1003	643	groomed	10	perc0025	woody	ratematall	-2586.451	5196.978	0.001397596	0.009428335	0.0007590837	0.02569162	0.01174946	0.06876417	0.02700532	0	0.001009508	0.0005204662	0.02125311	0.007205933	45.03536	37.77856	17.18608	0.1277305	0.03658421	3.49141	86.3184	9.41573	35.69538	34.50714	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_10_perc0100_woody.Rdata	compound	rosids	4075	2441	191	852	591	groomed	10	perc0100	woody	ratematall	-2462.726	4949.529	0.001821114	0.006345786	0.0004041738	0.0279622	0.01344254	0.08000177	0.02741092	0	0.0009165894	0	0.03365882	0.00464303	66.07898	22.25546	11.66556	0.1478215	0.03574711	4.135201	116.6715	8.236791	35.30138	26.1084	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_10_perc0900_woody.Rdata	compound	rosids	4075	3047	584	246	198	groomed	10	perc0900	woody	ratematall	-1915.878	3855.833	0.001873642	0.005311018	0.0002246418	0.0171667	0	0.1011022	0.08200753	0	0	0	0.2891102	0.002431	87.69979	12.30021	0	0.4777555	0.02169598	22.02046	134.9655	8.45531	12.194	3.430048	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_10_perc0975_woody.Rdata	compound	rosids	4075	3147	658	146	124	groomed	10	perc0975	woody	ratematall	-1583.419	3190.915	0.001725005	0.004073305	0.0001233559	0.01714421	0.0003400594	0.04339171	0.1083411	0	0	0	0.2196172	0	90.88225	9.11775	0	0.3755467	0.01899257	19.77334	168.8714	16.42684	9.230106	4.553378	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_10_percmax_woody.Rdata	compound	rosids	4075	3224	726	69	56	groomed	10	percmax	woody	ratematall	-1218.346	2460.77	0.001836929	0.002202981	0	0.0154746	0	0.02141208	0.1136753	0	0	0	0.252721	0	100	0	0	0.3900114	0.01731153	22.52899	247.5302	27.11006	8.796984	3.956933	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_10_percmed_woody.Rdata	compound	rosids	4075	2730	345	563	437	groomed	10	percmed	woody	ratematall	-2322.409	4668.895	0.001976055	0.003411732	0	0	0.002794171	1.058059	0.03922528	0	0	0.01647755	0.8338652	0.007418495	100	0	0	1.951038	0.0258721	75.41091	185.605	0.9426378	25.49377	1.165826	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_10_percmin_woody.Rdata	compound	rosids	4075	1965	88	1328	694	groomed	10	percmin	woody	ratematall	-2940.742	5905.56	0.0009925624	0.02599701	0.0007199721	0.02053847	0.0348341	0.09113539	0.04402604	0	0.002077862	0	0.01765262	0.008219287	24.50393	28.57379	46.92227	0.179531	0.03254816	5.515858	36.08865	6.825567	21.69014	38.65196	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_1_perc0025_woody.Rdata	compound	rosids	4793	2815	168	1134	676	groomed	1	perc0025	woody	ratematall	-2986.421	5996.907	0.001121752	0.009578364	0.0005442767	0.02099343	0.01609746	0.05120996	0.03102142	0	0.001662017	0.001404519	0.01987049	0.006249888	38.44199	32.1617	29.39631	0.113629	0.03197588	3.553586	88.93321	11.32492	30.59654	36.33074	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_1_perc0100_woody.Rdata	compound	rosids	4793	2976	219	973	625	groomed	1	perc0100	woody	ratematall	-2853.827	5731.719	0.001662334	0.006620344	0.000237253	0.02939177	0.01396343	0.1199921	0.03104402	0	0.001177302	0	0.05018809	0.004703776	71.60069	13.91137	14.48794	0.2080818	0.03717244	5.597745	117.3718	6.121925	31.03535	18.21764	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_1_perc0900_woody.Rdata	compound	rosids	4793	3632	620	317	224	groomed	1	perc0900	woody	ratematall	-2270.201	4564.467	0.001484854	0.005182562	0	0.004718911	0	0.2735881	0.07997178	0	0.0003676835	0.04363691	0.7434522	0.007057265	98.40106	0	1.598942	1.145832	0.05726563	20.00906	149.9831	3.593154	12.44718	1.259214	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_1_perc0975_woody.Rdata	compound	rosids	4793	3740	694	209	150	groomed	1	perc0975	woody	ratematall	-1924.421	3872.906	0.001472113	0.004772676	0	0	0	0.6094704	0.09788895	0	0	0.09188174	2.900325	0.006622352	100	0	0	3.704339	0.09997621	37.0522	160.1335	1.640769	10.21566	0.3334635	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_1_percmax_woody.Rdata	compound	rosids	4793	3818	762	131	82	groomed	1	percmax	woody	ratematall	-1602.744	3229.553	0.001529075	0.004182849	0	0.01758004	0	0.1310305	0.1160017	0	0	0	1.207609	0.004281141	100	0	0	1.458824	0.02339025	62.36889	175.0723	6.728999	8.620561	0.8251572	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_1_percmed_woody.Rdata	compound	rosids	4793	3294	379	655	465	groomed	1	percmed	woody	ratematall	-2650.547	5325.158	0.001775618	0.003904145	0	0.02241881	0.008247439	1.911464	0.04012153	0	0.0001939165	0	1.547223	0.003301809	98.93483	0	1.065171	3.502713	0.02769016	126.4967	176.0637	0.5148985	24.80439	0.6449428	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_1_percmin_woody.Rdata	compound	rosids	4793	2483	117	1466	727	groomed	1	percmin	woody	ratematall	-3391.011	6806.087	0.0006859096	0.02329393	0.0003481156	0.02263512	0.02509423	0.1204065	0.04488596	0.0004943763	0.002549552	0.0001988774	0.02628021	0.008828918	29.40804	15.41122	55.18073	0.2154136	0.03524649	6.111632	41.10498	5.947573	20.86381	28.32219	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_3_perc0025_woody.Rdata	compound	rosids	4522	2600	159	1095	668	groomed	3	perc0025	woody	ratematall	-2850.703	5725.476	0.001189958	0.009727101	0.0006367064	0.02117943	0.0153727	0.04749225	0.03024593	0	0.001308227	0.001137176	0.01842594	0.006416741	39.06192	36.98681	23.95126	0.1076651	0.03186824	3.378446	86.55187	11.89848	31.69155	38.49136	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_3_perc0100_woody.Rdata	compound	rosids	4522	2761	210	934	617	groomed	3	perc0100	woody	ratematall	-2731.986	5488.041	0.001746679	0.006760243	0.0002761875	0.02997276	0.01180006	0.1151877	0.03078782	0	0.000805051	0	0.04762027	0.00541928	73.93907	15.93122	10.12971	0.2006323	0.03821996	5.24941	113.8549	6.371027	31.65271	18.85385	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_3_perc0900_woody.Rdata	compound	rosids	4522	3408	613	287	214	groomed	3	perc0900	woody	ratematall	-2127.912	4279.893	0.001516375	0.004734205	0.0001444999	0.0196982	0.002443819	0.07836969	0.07875255	0	0	0	0.2180057	0	89.10938	10.89062	0	0.3800066	0.02135907	17.79135	156.3702	9.94909	12.698	4.587036	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_3_perc0975_woody.Rdata	compound	rosids	4522	3515	687	180	140	groomed	3	perc0975	woody	ratematall	-1761.396	3546.862	0.001429444	0.004018145	0.0001025738	0.01889314	0.001183734	0.04183361	0.0940287	0	0	0	0.1954746	0	90.39989	9.600112	0	0.3354576	0.02042516	16.42375	180.1749	16.15235	10.63505	5.115755	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_3_percmax_woody.Rdata	compound	rosids	4522	3594	754	101	73	groomed	3	percmax	woody	ratematall	-1416.741	2857.551	0.001502148	0.002804132	0	0.01758718	0.0004867562	0.0250086	0.1055544	0	0	0	0.2376855	0	100	0	0	0.3710526	0.01908933	19.4377	232.219	23.21126	9.473789	4.20724	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_3_percmed_woody.Rdata	compound	rosids	4522	3075	370	620	457	groomed	3	percmed	woody	ratematall	-2545.331	5114.731	0.001846222	0.00364479	0	0.02218757	0.007970563	2.054083	0.04069335	0	0	0	1.651735	0.003228579	100	0	0	3.750156	0.02726237	137.5579	182.1158	0.479791	24.57404	0.6042428	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_rosids_data_groomed_3_percmin_woody.Rdata	compound	rosids	4522	2270	107	1425	720	groomed	3	percmin	woody	ratematall	-3220.821	6465.712	0.0006712195	0.02417212	0.0005802574	0.02188557	0.02631377	0.1035909	0.04445062	0.0002657792	0.002211426	0	0.02236937	0.009128823	24.23403	25.47218	50.29379	0.1951632	0.0344773	5.66063	39.33354	6.58804	21.30932	31.74785	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_tree_data_all_10_perc0025_phenol.Rdata	tree	tree	2430	1387	164	419	460	all	10	perc0025	phenol	ratematall	-2072.089	4168.307	0.01134501	0.009530497	0.0002509418	0.08019046	0.004536572	0.01645196	0.04293419	0	0.0113524	0.002223674	0.002658187	0.01827623	43.97381	5.981843	50.04435	0.07404945	0.1236387	0.598918	47.33404	9.883475	18.42076	43.18144	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_tree_data_all_10_perc0025_vessel.Rdata	tree	tree	689	315	56	156	162	all	10	perc0025	vessel	ratematall	-705.588	1435.638	0.003377455	0.0150388	7.673735e-05	0.03513506	0.003891918	0.06359097	0.02570343	0	0.01498384	0	0.03107807	0.01546215	26.98791	0.9894964	72.0226	0.135488	0.06903524	1.962592	54.07452	9.744884	24.57771	21.48679	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_tree_data_all_10_perc0100_phenol.Rdata	tree	tree	2430	1496	192	310	432	all	10	perc0100	phenol	ratematall	-1955.853	3935.836	0.01233637	0.007651243	0.0004862075	0.09058318	0	0.01196834	0.04088761	0.0002609031	0.01189971	0.004894432	0.005835153	0.01269199	39.60126	13.33303	47.06572	0.07172299	0.1328919	0.5397093	48.84287	9.751196	18.85077	42.69567	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_tree_data_all_10_perc0100_vessel.Rdata	tree	tree	689	347	76	124	142	all	10	perc0100	vessel	ratematall	-685.9607	1396.383	0.004628807	0.01023849	3.347939e-05	0.02832266	0	0.04122795	0.02802678	0.001352395	0.01311942	0	0.02590719	0.01805408	47.90292	0.5460577	51.55102	0.1054339	0.06415845	1.643336	67.11058	14.37802	23.53019	22.7473	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_tree_data_all_10_perc0900_phenol.Rdata	tree	tree	2430	1772	470	34	154	all	10	perc0900	phenol	ratematall	-1536.021	3096.172	0.005982175	0.01138962	0	0.03930371	0.007684959	0.035405	0.5233918	0.2583459	0	0	0.1076408	0	100	0	0	0.6778272	0.04528588	14.96774	57.56457	12.13685	1.279202	9.29016	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_tree_data_all_10_perc0900_vessel.Rdata	tree	tree	689	450	184	21	34	all	10	perc0900	vessel	ratematall	-487.999	1000.46	0.007171928	0.003598402	0	0.02210471	0.002773796	0.03602464	0.08603687	0.002954525	0	0	0.1960226	0.0003201231	100	0	0	0.3216826	0.02959676	10.86884	92.84766	16.41951	11.23704	5.093134	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_tree_data_all_10_perc0975_phenol.Rdata	tree	tree	2430	1790	534	16	90	all	10	perc0975	phenol	ratematall	-1359.588	2743.305	0.005581031	0.008797875	4.995332e-05	0.03559668	0	0.01861365	0.652411	0.419118	0	0	0.1199281	0	98.41309	1.586915	0	0.7998005	0.04122767	19.39961	69.30555	18.44667	0.9332459	8.33833	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_tree_data_all_10_perc0975_vessel.Rdata	tree	tree	689	461	196	10	22	all	10	perc0975	vessel	ratematall	-426.0183	876.4982	0.005259605	0.005217053	0	0.01917994	0.00484913	0.1079095	0.2216488	0.110851	0	0	0.9684307	0	100	0	0	1.303206	0.02443955	53.32365	95.45029	7.579286	3.007521	1.032598	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_tree_data_all_10_percmax_phenol.Rdata	tree	tree	2430	1801	591	5	33	all	10	percmax	phenol	ratematall	-1195.519	2415.166	0.006590976	0.003958574	0	0.02828382	0.002842967	0.03530319	0.915037	0.7642328	0	0	0.5573726	0	100	0	0	1.511671	0.03487479	43.34567	94.79078	15.05345	0.5954969	1.794132	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_tree_data_all_10_percmax_vessel.Rdata	tree	tree	689	468	209	3	9	all	10	percmax	vessel	ratematall	-365.538	755.5376	0.006424406	0.001110898	0	0.01982279	0.002237497	0.005785287	0.2077439	0.1238226	0	0.002770565	0.1404812	0	100	0	0	0.3578919	0.02901776	12.33354	132.7086	35.91235	3.015986	6.980716	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_tree_data_all_10_percmed_phenol.Rdata	tree	tree	2430	1675	293	131	331	all	10	percmed	phenol	ratematall	-1771.805	3567.739	0.0142712	0.003113714	0	0.1018905	0.004059939	0.02871083	0.0362596	0.004488715	0.01154641	0.0007002496	0.03144436	0.001880751	79.84413	0	20.15587	0.1002288	0.1302891	0.7692797	57.52112	7.426041	19.12239	29.38985	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_tree_data_all_10_percmed_vessel.Rdata	tree	tree	689	402	134	69	84	all	10	percmed	vessel	ratematall	-609.1955	1242.853	0.003547822	0.005314555	0.001547756	0.02034679	0.005590208	0.02030437	0.0327392	0.01063605	0.005839161	0.002987426	0.04541727	0.01021531	48.51087	35.45859	16.03054	0.1083106	0.04448427	2.434806	96.06025	21.62566	20.31925	17.05902	ok
